"Year","FieldLocation","State","City","EnvID","Pedigree","Experiment","Plot","PlotID","Block","Replicate","AnthesisDays","SilkingDays","PlantHeight","EarHeight","StalkLodging","GrainMoisture","GrainYield"
2022,"IAH4","IA","Ames","IA2022","B37/H95","G2F_Main",859,"G2F22117819",3,3,65,67,233,110,1,19.2,185.31
2022,"IAH4","IA","Ames","IA2022","PHR03/LH244","G2F_Main",860,"G2F22117820",3,3,65,67,237,106,3,19.2,241.93
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHJ89_0012/LH244","G2F_Main",861,"G2F22117821",4,3,64,66,250,110,0,18.2,190.88
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0033/LH244","G2F_Main",862,"G2F22117822",4,3,62,64,227,107,0,17.2,256.1
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0012/LH244","G2F_Main",863,"G2F22117823",4,3,63,66,236,80,0,18.6,185.57
2022,"IAH4","IA","Ames","IA2022","GEMN-0124/LH244","G2F_Main",864,"G2F22117824",4,3,66,69,246,122,1,23.1,253.87
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0026/LH244","G2F_Main",865,"G2F22117825",4,3,61,62,238,117,1,18.5,218.13
2022,"IAH4","IA","Ames","IA2022","PHN11_PHW65_0323/LH244","G2F_Main",866,"G2F22117826",4,3,63,64,226,113,0,19.3,199.18
2022,"IAH4","IA","Ames","IA2022","MO17_PHW30-309-(2N)-01/LH244","G2F_Main",867,"G2F22117827",4,3,64,67,225,113,4,20.1,256.63
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHP02_0008/LH244","G2F_Main",868,"G2F22117828",4,3,61,63,266,91,0,18.1,200.24
2022,"IAH4","IA","Ames","IA2022","NC358/LH244","G2F_Main",869,"G2F22117829",4,3,66,67,255,118,2,22.6,213.67
2022,"IAH4","IA","Ames","IA2022","NC398/LH244","G2F_Main",871,"G2F22117831",4,3,66,69,267,144,1,19.8,215.15
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0048/LH244","G2F_Main",872,"G2F22117832",4,3,61,62,230,97,0,18.5,175.51
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0036/LH244","G2F_Main",873,"G2F22117833",4,3,61,63,237,98,1,16.7,224.52
2022,"IAH4","IA","Ames","IA2022","GEMN-0238/LH244","G2F_Main",874,"G2F22117834",4,3,62,64,259,129,0,17.3,239.44
2022,"IAH4","IA","Ames","IA2022","DK3IIH6/LH244","G2F_Main",875,"G2F22117835",4,3,60,62,247,105,6,15.1,201.24
2022,"IAH4","IA","Ames","IA2022","PHK56/LH244","G2F_Main",876,"G2F22117836",4,3,61,64,281,102,2,17.5,227.4
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_LH212HT_0011/LH244","G2F_Main",877,"G2F22117837",4,3,62,64,234,97,3,17.5,210.91
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0033/LH244","G2F_Main",878,"G2F22117838",4,3,61,64,238,109,2,16.9,174.68
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHK76_0007/LH244","G2F_Main",879,"G2F22117839",4,3,60,61,221,101,0,16.5,183.6
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHN46_0004/LH244","G2F_Main",880,"G2F22117840",4,3,63,65,247,114,1,17.8,205.99
2022,"IAH4","IA","Ames","IA2022","W10005_0147/LH244","G2F_Main",881,"G2F22117841",5,3,60,64,212,81,1,18.2,212.22
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0005/LH244","G2F_Main",882,"G2F22117842",5,3,63,65,256,111,2,17.7,225.55
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0017/LH244","G2F_Main",883,"G2F22117843",5,3,59,61,210,70,0,17.4,157.72
2022,"IAH4","IA","Ames","IA2022","NC388/LH244","G2F_Main",884,"G2F22117844",5,3,67,71,256,141,1,23.1,194.81
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0003/LH244","G2F_Main",885,"G2F22117845",5,3,61,63,232,119,0,17.3,214.9
2022,"IAH4","IA","Ames","IA2022","PHW30_MO17-010-(2N)-01/LH244","G2F_Main",886,"G2F22117846",5,3,62,66,251,117,2,20.8,240.63
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_LH212HT_0008/LH244","G2F_Main",887,"G2F22117847",5,3,62,63,219,111,0,19.3,190.77
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHP02_0017/LH244","G2F_Main",888,"G2F22117848",5,3,65,66,243,108,0,17.1,183.41
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_LH212HT_0015/LH244","G2F_Main",889,"G2F22117849",5,3,64,67,237,110,2,21.1,216.73
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0006/LH244","G2F_Main",890,"G2F22117850",5,3,62,63,238,90,0,16.1,186.24
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0019/LH244","G2F_Main",891,"G2F22117851",5,3,63,64,263,124,0,17.1,200.42
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0035/LH244","G2F_Main",892,"G2F22117852",5,3,59,63,208,87,9,16.9,146.96
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0007/LH244","G2F_Main",893,"G2F22117853",5,3,66,67,234,121,0,18.6,201.07
2022,"IAH4","IA","Ames","IA2022","NC542/LH244","G2F_Main",897,"G2F22117857",5,3,68,70,270,134,0,20.1,240.74
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_LH212HT_0004/LH244","G2F_Main",898,"G2F22117858",5,3,68,70,268,128,0,18.1,254.52
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHN46_0003/LH244","G2F_Main",899,"G2F22117859",5,3,66,68,253,117,1,17.5,217.07
2022,"IAH4","IA","Ames","IA2022","DK78010/LH244","G2F_Main",900,"G2F22117860",5,3,69,70,153,110,0,19.4,158.91
2022,"IAH4","IA","Ames","IA2022","NKH8431/LH244","G2F_Main",901,"G2F22117861",6,3,69,71,243,111,0,20.9,142.05
2022,"IAH4","IA","Ames","IA2022","W10005_0029/LH244","G2F_Main",902,"G2F22117862",6,3,62,65,237,96,0,16.6,161.71
2022,"IAH4","IA","Ames","IA2022","BGEM-0129-N/LH244","G2F_Main",903,"G2F22117863",6,3,66,67,239,124,2,16.4,196.83
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHP02_0011/LH244","G2F_Main",904,"G2F22117864",6,3,63,66,245,115,0,18.6,228.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0069/LH244","G2F_Main",905,"G2F22117865",6,3,65,66,261,125,0,18.3,253.99
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHP02_0012/LH244","G2F_Main",906,"G2F22117866",6,3,62,65,249,101,0,17.6,217.33
2022,"IAH4","IA","Ames","IA2022","W10010_0311/LH244","G2F_Main",907,"G2F22117867",6,3,62,63,227,114,0,17.2,217.25
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0025/LH244","G2F_Main",908,"G2F22117868",6,3,63,65,213,136,0,17.3,248.05
2022,"IAH4","IA","Ames","IA2022","PHN11_OH43_0001/LH244","G2F_Main",909,"G2F22117869",6,3,62,66,254,137,0,18.3,148.7
2022,"IAH4","IA","Ames","IA2022","GEMN-0187/LH244","G2F_Main",910,"G2F22117870",6,3,66,67,270,141,0,19.1,220.1
2022,"IAH4","IA","Ames","IA2022","GEMN-0097/LH244","G2F_Main",911,"G2F22117871",6,3,64,66,266,125,1,18.1,244.1
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0003/LH244","G2F_Main",912,"G2F22117872",6,3,64,66,251,125,0,16.9,164.88
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHP02_0013/LH244","G2F_Main",913,"G2F22117873",6,3,66,68,251,114,0,17,178.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0287/LH244","G2F_Main",914,"G2F22117874",6,3,69,71,266,148,0,22.4,240.67
2022,"IAH4","IA","Ames","IA2022","W10001_0007/LH244","G2F_Main",915,"G2F22117875",6,3,61,67,234,124,0,19,159.69
2022,"IAH4","IA","Ames","IA2022","B14A/OH43","G2F_Main",916,"G2F22117876",6,3,64,67,229,137,0,23.8,145.02
2022,"IAH4","IA","Ames","IA2022","GEMN-0192/LH244","G2F_Main",917,"G2F22117877",6,3,62,66,237,119,2,18.9,160.4
2022,"IAH4","IA","Ames","IA2022","W10010_0279/LH244","G2F_Main",918,"G2F22117878",6,3,66,67,225,113,0,21.4,217.73
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_LH212HT_0029/LH244","G2F_Main",919,"G2F22117879",6,3,66,66,253,140,2,20.1,256.38
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_LH212HT_0021/LH244","G2F_Main",920,"G2F22117880",6,3,61,63,235,100,1,18.3,207.06
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_LH212HT_0023/LH244","G2F_Main",921,"G2F22117881",7,3,65,65,266,113,1,17.9,244.61
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHN46_0005/LH244","G2F_Main",922,"G2F22117882",7,3,63,63,233,108,0,16.5,73.53
2022,"IAH4","IA","Ames","IA2022","MOG/LH244","G2F_Main",923,"G2F22117883",7,3,66,71,254,128,2,21.1,259.89
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHN46_0021/LH244","G2F_Main",924,"G2F22117884",7,3,65,67,233,123,0,18.8,238.42
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0039/LH244","G2F_Main",925,"G2F22117885",7,3,62,65,228,124,0,18.2,152.67
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0020/LH244","G2F_Main",926,"G2F22117886",7,3,62,63,250,114,0,16.7,122.69
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0041/LH244","G2F_Main",927,"G2F22117887",7,3,61,62,250,110,3,18,245.26
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHN46_0015/LH244","G2F_Main",928,"G2F22117888",7,3,64,65,250,109,1,17.2,194.69
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0019/LH244","G2F_Main",929,"G2F22117889",7,3,63,64,239,124,0,17.3,211.86
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0016/LH244","G2F_Main",930,"G2F22117890",7,3,65,67,242,112,1,16.3,202.27
2022,"IAH4","IA","Ames","IA2022","PHB47/LH244","G2F_Main",931,"G2F22117891",7,3,65,66,270,138,15,17.5,211
2022,"IAH4","IA","Ames","IA2022","PHW30_MO17-234-(2N)-02/LH244","G2F_Main",932,"G2F22117892",7,3,66,68,251,125,0,20.5,219.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0001/LH244","G2F_Main",933,"G2F22117893",7,3,64,65,246,119,0,17.6,242.38
2022,"IAH4","IA","Ames","IA2022","W10001_0030/LH244","G2F_Main",934,"G2F22117894",7,3,62,65,258,115,1,18.5,132.73
2022,"IAH4","IA","Ames","IA2022","W10010_0101/LH244","G2F_Main",935,"G2F22117895",7,3,65,66,235,122,0,19.3,192.72
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0016/LH244","G2F_Main",936,"G2F22117896",7,3,61,62,233,105,1,17.5,175.84
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHN46_0018/LH244","G2F_Main",937,"G2F22117897",7,3,65,66,220,105,2,18.6,222.91
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_LH212HT_0023/LH244","G2F_Main",938,"G2F22117898",7,3,66,67,245,131,4,18.9,209.04
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHP02_0006/LH244","G2F_Main",939,"G2F22117899",7,3,68,68,251,133,0,17.6,258.51
2022,"IAH4","IA","Ames","IA2022","PHKE6/LH244","G2F_Main",940,"G2F22117900",7,3,61,66,243,135,0,17.3,183.84
2022,"IAH4","IA","Ames","IA2022","PHP55/LH244","G2F_Main",941,"G2F22117901",8,3,63,66,233,116,0,16.8,206.83
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHN46_0012/LH244","G2F_Main",942,"G2F22117902",8,3,66,66,224,113,0,18.2,208.26
2022,"IAH4","IA","Ames","IA2022","PHG35/LH244","G2F_Main",943,"G2F22117903",8,3,65,66,242,128,0,19.1,247.33
2022,"IAH4","IA","Ames","IA2022","PHK56/LH244","G2F_Main",944,"G2F22117904",8,3,64,66,225,95,1,18,276.06
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0028/LH244","G2F_Main",945,"G2F22117905",8,3,61,63,238,101,0,18.2,243.2
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHJ89_0010/LH244","G2F_Main",946,"G2F22117906",8,3,62,63,241,123,0,18.4,212.99
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0058/LH244","G2F_Main",947,"G2F22117907",8,3,62,63,228,93,0,17.9,219.47
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_LH212HT_0006/LH244","G2F_Main",949,"G2F22117909",8,3,66,67,242,118,2,17.7,214.64
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0037/LH244","G2F_Main",950,"G2F22117910",8,3,64,66,262,140,2,18.5,240.16
2022,"IAH4","IA","Ames","IA2022","BGEM-0089-N/LH244","G2F_Main",951,"G2F22117911",8,3,66,67,247,107,0,17.1,207.75
2022,"IAH4","IA","Ames","IA2022","W10010_0381/LH244","G2F_Main",952,"G2F22117912",8,3,63,65,248,119,0,16.7,198.93
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0002/LH244","G2F_Main",953,"G2F22117913",8,3,62,64,223,92,0,16,245.06
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0044/LH244","G2F_Main",954,"G2F22117914",8,3,62,64,240,116,0,17.6,189.59
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0004/LH244","G2F_Main",955,"G2F22117915",8,3,66,68,240,130,0,19.4,221.65
2022,"IAH4","IA","Ames","IA2022","MS71/LH244","G2F_Main",956,"G2F22117916",8,3,62,65,251,120,3,18.5,188.29
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0007/LH244","G2F_Main",957,"G2F22117917",8,3,63,65,244,109,0,16.2,208.5
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHP02_0003/LH244","G2F_Main",958,"G2F22117918",8,3,63,63,243,127,0,17.4,216.81
2022,"IAH4","IA","Ames","IA2022","CG119/CG108","G2F_Main",959,"G2F22117919",8,3,55,58,235,100,0,16.1,40.6
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHK76_0004/LH244","G2F_Main",960,"G2F22117920",8,3,66,67,164,66,0,18.8,196.14
2022,"IAH4","IA","Ames","IA2022","GEMN-0257/LH244","G2F_Main",961,"G2F22117921",9,3,68,70,249,110,1,20.8,226.72
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHN46_0025/LH244","G2F_Main",962,"G2F22117922",9,3,64,66,261,134,0,18.5,162.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHN46_0012/LH244","G2F_Main",963,"G2F22117923",9,3,62,64,227,122,1,18.6,195.85
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHK76_0008/LH244","G2F_Main",964,"G2F22117924",9,3,64,65,197,81,0,18,218.43
2022,"IAH4","IA","Ames","IA2022","MBUB/LH244","G2F_Main",965,"G2F22117925",9,3,64,69,230,118,0,21,242.85
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHN46_0010/LH244","G2F_Main",966,"G2F22117926",9,3,66,66,232,97,4,18.4,250.16
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHK76_0003/LH244","G2F_Main",967,"G2F22117927",9,3,63,64,240,118,0,18.5,172.77
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0010/LH244","G2F_Main",968,"G2F22117928",9,3,64,65,251,109,0,18.2,221.51
2022,"IAH4","IA","Ames","IA2022","NC546/LH244","G2F_Main",969,"G2F22117929",9,3,68,70,230,97,1,24.7,224.59
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_LH212HT_0003/LH244","G2F_Main",970,"G2F22117930",9,3,66,67,248,128,4,18.3,258.2
2022,"IAH4","IA","Ames","IA2022","PHW30_MO17-032-(2N)-01/LH244","G2F_Main",971,"G2F22117931",9,3,61,64,295,156,0,18.2,208.95
2022,"IAH4","IA","Ames","IA2022","PHG29/PHG47","G2F_Main",972,"G2F22117932",9,3,60,60,245,102,0,14.8,152.47
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_LH212HT_0015/LH244","G2F_Main",973,"G2F22117933",9,3,66,67,224,113,0,18.6,227.19
2022,"IAH4","IA","Ames","IA2022","B73/MO17","G2F_Main",974,"G2F22117934",9,3,65,67,273,140,1,19.9,256.01
2022,"IAH4","IA","Ames","IA2022","MO44_PHW65_0035/LH244","G2F_Main",975,"G2F22117935",9,3,66,68,267,141,3,19.3,167
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0032/LH244","G2F_Main",976,"G2F22117936",9,3,61,63,248,122,1,17.6,197.22
2022,"IAH4","IA","Ames","IA2022","W10010_0358/LH244","G2F_Main",977,"G2F22117937",9,3,62,65,246,139,6,16.7,202.18
2022,"IAH4","IA","Ames","IA2022","B73/TX779","G2F_Main",978,"G2F22117938",9,3,73,77,277,155,1,25.2,188.47
2022,"IAH4","IA","Ames","IA2022","GEMN-0225/LH244","G2F_Main",979,"G2F22117939",9,3,66,67,290,157,1,19.8,251.18
2022,"IAH4","IA","Ames","IA2022","W10010_0464/LH244","G2F_Main",980,"G2F22117940",9,3,66,67,282,143,0,19.9,219.86
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHN46_0013/LH244","G2F_Main",981,"G2F22117941",10,3,64,67,271,138,0,18.3,232.5
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHN46_0001/LH244","G2F_Main",982,"G2F22117942",10,3,66,68,270,142,2,19,235.11
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0039/LH244","G2F_Main",983,"G2F22117943",10,3,62,65,247,131,0,17.8,214.38
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0025/LH244","G2F_Main",984,"G2F22117944",10,3,61,64,241,102,1,18.4,166.37
2022,"IAH4","IA","Ames","IA2022","PHW65/LH244","G2F_Main",985,"G2F22117945",10,3,66,67,236,120,0,21.1,210.09
2022,"IAH4","IA","Ames","IA2022","PHN11_LH145_0028/LH244","G2F_Main",986,"G2F22117946",10,3,62,66,200,88,0,17.5,144.51
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0026/LH244","G2F_Main",987,"G2F22117947",10,3,64,67,230,131,1,19.1,162.9
2022,"IAH4","IA","Ames","IA2022","W10001_0031/LH244","G2F_Main",988,"G2F22117948",10,3,61,66,231,109,1,17.4,137.04
2022,"IAH4","IA","Ames","IA2022","W10001_0008/LH244","G2F_Main",989,"G2F22117949",10,3,60,66,212,105,0,18.5,190.78
2022,"IAH4","IA","Ames","IA2022","2369/LH123HT","G2F_Main",990,"G2F22117950",10,3,68,70,255,130,6,18.6,216.66
2022,"IAH4","IA","Ames","IA2022","LH244/PHZ51","G2F_Main",991,"G2F22117951",10,3,66,68,264,117,0,18.2,212.48
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHJ89_0001/LH244","G2F_Main",992,"G2F22117952",10,3,66,67,248,121,0,17.3,225.43
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0001/LH244","G2F_Main",993,"G2F22117953",10,3,63,65,286,120,0,17.3,198.72
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHK76_0003/LH244","G2F_Main",994,"G2F22117954",10,3,61,63,221,100,1,16.6,189.96
2022,"IAH4","IA","Ames","IA2022","W10010_0093/LH244","G2F_Main",995,"G2F22117955",10,3,64,65,239,133,7,19.6,240.39
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHP02_0005/LH244","G2F_Main",996,"G2F22117956",10,3,64,65,261,130,0,18,235.42
2022,"IAH4","IA","Ames","IA2022","PHG39/PHN82","G2F_Main",997,"G2F22117957",10,3,68,69,258,141,7,19.1,229.2
2022,"IAH4","IA","Ames","IA2022","W10001_0021/LH244","G2F_Main",998,"G2F22117958",10,3,61,62,241,118,0,17,133.08
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHP02_0014/LH244","G2F_Main",999,"G2F22117959",10,3,66,68,279,150,2,19.2,187.52
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHN46_0005/LH244","G2F_Main",1000,"G2F22117960",10,3,64,68,235,112,0,16.8,201.14
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0026/LH244","G2F_Main",1001,"G2F22117961",11,3,62,65,222,90,0,17.5,184.18
2022,"IAH4","IA","Ames","IA2022","B73/TX779","G2F_Main",1002,"G2F22117962",11,3,72,78,238,120,0,25,193
2022,"IAH4","IA","Ames","IA2022","W10010_0188/LH244","G2F_Main",1003,"G2F22117963",11,3,63,63,236,92,0,18.2,162.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHP02_0003/LH244","G2F_Main",1004,"G2F22117964",11,3,64,64,228,112,0,18.2,206.19
2022,"IAH4","IA","Ames","IA2022","MO44_PHG47_0072/LH244","G2F_Main",1005,"G2F22117965",11,3,63,64,193,92,1,18.4,173.15
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHN46_0008/LH244","G2F_Main",1006,"G2F22117966",11,3,65,67,260,138,0,19.3,227.62
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHP02_0012/LH244","G2F_Main",1007,"G2F22117967",11,3,63,65,240,109,1,17.3,195.32
2022,"IAH4","IA","Ames","IA2022","PHN11_PHG47_0251/LH244","G2F_Main",1008,"G2F22117968",11,3,63,65,227,100,0,18.1,207.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0053/LH244","G2F_Main",1009,"G2F22117969",11,3,62,63,224,116,0,16.8,199.22
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHK76_0014/LH244","G2F_Main",1010,"G2F22117970",11,3,63,65,253,123,1,18.3,198.72
2022,"IAH4","IA","Ames","IA2022","PHN11_LH145_0005/LH244","G2F_Main",1011,"G2F22117971",11,3,60,64,233,95,0,16.4,171.59
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0014/LH244","G2F_Main",1012,"G2F22117972",11,3,66,68,242,115,0,20,212.93
2022,"IAH4","IA","Ames","IA2022","W10010_0452/LH244","G2F_Main",1013,"G2F22117973",11,3,66,66,219,116,0,18.5,171.91
2022,"IAH4","IA","Ames","IA2022","TX779/LH195","G2F_Main",1014,"G2F22117974",11,3,83,92,235,115,0,29.4,39.29
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHK76_0021/LH244","G2F_Main",1015,"G2F22117975",11,3,64,65,237,124,0,19.4,191.21
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_LH212HT_0008/LH244","G2F_Main",1016,"G2F22117976",11,3,64,65,246,110,0,18.3,212.9
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHN46_0020/LH244","G2F_Main",1017,"G2F22117977",11,3,65,65,236,122,1,18.3,228.8
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_LH212HT_0043/LH244","G2F_Main",1018,"G2F22117978",11,3,66,66,265,124,2,19.1,238.05
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHJ89_0002/LH244","G2F_Main",1019,"G2F22117979",11,3,64,66,294,139,0,17.1,229.37
2022,"IAH4","IA","Ames","IA2022","GEMN-0157/LH244","G2F_Main",1020,"G2F22117980",11,3,66,67,261,131,3,19.1,261.54
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHJ89_0013/LH244","G2F_Main",1021,"G2F22117981",12,3,64,66,266,138,0,18.1,219.63
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHP02_0010/LH244","G2F_Main",1022,"G2F22117982",12,3,66,66,290,153,0,18,224.47
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHN46_0002/LH244","G2F_Main",1023,"G2F22117983",12,3,61,62,224,81,0,16.6,184.43
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_PHP02_0005/LH244","G2F_Main",1024,"G2F22117984",12,3,63,64,282,119,0,17.3,233.87
2022,"IAH4","IA","Ames","IA2022","PHB47/PHZ51","G2F_Main",1025,"G2F22117985",12,3,62,63,254,104,2,14.9,175.21
2022,"IAH4","IA","Ames","IA2022","B73/PHN82","G2F_Main",1026,"G2F22117986",12,3,62,65,239,118,2,17.2,233.89
2022,"IAH4","IA","Ames","IA2022","W10005_0220/LH244","G2F_Main",1027,"G2F22117987",12,3,61,63,211,115,0,18,236.72
2022,"IAH4","IA","Ames","IA2022","W10005_0107/LH244","G2F_Main",1028,"G2F22117988",12,3,60,63,225,110,4,16.8,202.37
2022,"IAH4","IA","Ames","IA2022","PH24E/LH244","G2F_Main",1029,"G2F22117989",12,3,60,63,234,107,0,18.8,241.84
2022,"IAH4","IA","Ames","IA2022","W10010_0310/LH244","G2F_Main",1030,"G2F22117990",12,3,62,64,251,135,0,18.6,225.4
2022,"IAH4","IA","Ames","IA2022","W10001_0018/LH244","G2F_Main",1031,"G2F22117991",12,3,60,64,134,126,1,18.1,183.61
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHK76_0006/LH244","G2F_Main",1032,"G2F22117992",12,3,61,62,251,129,0,16.8,174.45
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHP02_0004/LH244","G2F_Main",1033,"G2F22117993",12,3,65,66,261,132,1,18,204.28
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHJ89_0002/LH244","G2F_Main",1034,"G2F22117994",12,3,65,67,244,124,0,17.9,206
2022,"IAH4","IA","Ames","IA2022","GEMN-0225_LH212HT_0017/LH244","G2F_Main",1035,"G2F22117995",12,3,65,65,257,126,2,19.2,242.61
2022,"IAH4","IA","Ames","IA2022","GEMN-0096_PHJ89_0011/LH244","G2F_Main",1036,"G2F22117996",12,3,62,64,209,100,0,17.6,199.73
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_PHK76_0038/LH244","G2F_Main",1037,"G2F22117997",12,3,64,64,240,117,0,17.6,167.22
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHP02_0001/LH244","G2F_Main",1038,"G2F22117998",12,3,61,64,221,115,0,16.4,189.01
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0009/LH244","G2F_Main",1039,"G2F22117999",12,3,60,63,226,104,0,16.9,149.76
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHK76_0004/LH244","G2F_Main",1040,"G2F22118000",12,3,63,65,266,136,0,16.8,212.52
2022,"IAH4","IA","Ames","IA2022","GEMN-0192_PHN46_0021/LH244","G2F_Main",1041,"G2F22118001",13,3,64,64,239,113,0,16.7,173.87
2022,"IAH4","IA","Ames","IA2022","PH207/LH244","G2F_Main",1042,"G2F22118002",13,3,60,63,228,106,0,17.2,159.76
2022,"IAH4","IA","Ames","IA2022","LH244/PHK76","G2F_Main",1043,"G2F22118003",13,3,61,62,228,106,1,16.5,198.88
2022,"IAH4","IA","Ames","IA2022","GEMN-0097_LH212HT_0018/LH244","G2F_Main",1044,"G2F22118004",13,3,62,64,235,110,0,18.6,235.59
